country,date,phase,counterfactual_version,observed,counterfactual_mean,counterfactual_lower_95,counterfactual_upper_95,gap,observed_above_counterfactual,observed_above_upper_95,counterfactual_exceeds_100,selected_order,selected_seasonal_order
Canada,2022-11-01,COVID_period,raw,88.0,102.27504451949218,74.61932334179997,129.9307656971844,-14.275044519492184,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2022-11-01,COVID_period,capped,88.0,100.0,74.61932334179997,100.0,-12.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2022-11-01,COVID_period,logit,88.0,93.27095364598367,62.05512218821975,99.15673151853893,-5.270953645983667,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2022-12-01,COVID_period,raw,82.0,93.82497352644148,65.57194446146484,122.07800259141813,-11.824973526441482,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2022-12-01,COVID_period,capped,82.0,93.82497352644148,65.57194446146484,100.0,-11.824973526441482,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2022-12-01,COVID_period,logit,82.0,87.2589415021309,43.500084342338354,98.38578360633758,-5.258941502130895,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-01-01,COVID_period,raw,95.0,104.21936447717694,74.94555987768028,133.4931690766736,-9.219364477176939,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-01-01,COVID_period,capped,95.0,100.0,74.94555987768028,100.0,-5.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-01-01,COVID_period,logit,95.0,93.9635235055698,61.601805849832694,99.34303430636875,1.0364764944302038,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-02-01,COVID_period,raw,90.0,103.81383748497196,73.7412735836624,133.8864013862815,-13.813837484971955,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-02-01,COVID_period,capped,90.0,100.0,73.7412735836624,100.0,-10.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-02-01,COVID_period,logit,90.0,93.53126215757712,58.22526312758606,99.3385282205761,-3.5312621575771175,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-03-01,COVID_period,raw,100.0,103.48021388009965,72.56222779947872,134.3981999607206,-3.4802138800996545,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-03-01,COVID_period,capped,100.0,100.0,72.56222779947872,100.0,0.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-03-01,COVID_period,logit,100.0,93.22053665607329,55.241695744865936,99.35227601124808,6.779463343926707,1,1,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-04-01,COVID_period,raw,89.0,99.71330328431438,68.02225353468893,131.40435303393983,-10.713303284314378,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-04-01,COVID_period,capped,89.0,99.71330328431438,68.02225353468893,100.0,-10.713303284314378,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-04-01,COVID_period,logit,89.0,90.23219207305567,43.74068606421072,99.09794768588085,-1.2321920730556712,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-05-01,COVID_period,raw,85.0,97.75636938509902,65.27397815006621,130.2387606201318,-12.75636938509902,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-05-01,COVID_period,capped,85.0,97.75636938509902,65.27397815006621,100.0,-12.75636938509902,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-05-01,COVID_period,logit,85.0,89.10962018815933,39.18512967245031,99.04760975634113,-4.109620188159326,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-06-01,Post_COVID,raw,84.0,93.13921613372662,59.91149112687622,126.36694114057701,-9.13921613372662,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-06-01,Post_COVID,capped,84.0,93.13921613372662,59.91149112687622,100.0,-9.13921613372662,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-06-01,Post_COVID,logit,84.0,85.68793779882616,30.707963962656873,98.779586339515,-1.6879377988261552,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-07-01,Post_COVID,raw,82.0,92.83295226513737,58.856173750792,126.80973077948272,-10.832952265137365,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-07-01,Post_COVID,capped,82.0,92.83295226513737,58.856173750792,100.0,-10.832952265137365,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-07-01,Post_COVID,logit,82.0,85.55535792966532,29.166244440908137,98.84073158714824,-3.5553579296653197,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-08-01,Post_COVID,raw,87.0,95.69408320323114,60.9992994464523,130.38886696000998,-8.694083203231145,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-08-01,Post_COVID,capped,87.0,95.69408320323114,60.9992994464523,100.0,-8.694083203231145,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-08-01,Post_COVID,logit,87.0,87.46774545663206,31.373019974397803,99.07108727573714,-0.46774545663205913,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-09-01,Post_COVID,raw,87.0,103.23154613944817,67.82229523728257,138.64079704161378,-16.23154613944817,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-09-01,Post_COVID,capped,87.0,100.0,67.82229523728257,100.0,-13.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-09-01,Post_COVID,logit,87.0,92.58875947516505,43.53122497720391,99.50937240210811,-5.588759475165048,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-10-01,Post_COVID,raw,92.0,105.56690003359995,69.46549843681981,141.66830163038009,-13.56690003359995,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-10-01,Post_COVID,capped,92.0,100.0,69.46549843681981,100.0,-8.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-10-01,Post_COVID,logit,92.0,94.37502008044115,49.43328183629232,99.65479727791252,-2.3750200804411463,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-11-01,Post_COVID,raw,91.0,106.6993375222411,69.91273762972429,143.4859374147579,-15.699337522241095,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-11-01,Post_COVID,capped,91.0,100.0,69.91273762972429,100.0,-9.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-11-01,Post_COVID,logit,91.0,94.16071186760298,47.019964981040516,99.6607333446761,-3.160711867602984,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-12-01,Post_COVID,raw,86.0,98.27008156931291,60.8153260861459,135.72483705247993,-12.270081569312907,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-12-01,Post_COVID,capped,86.0,98.27008156931291,60.8153260861459,100.0,-12.270081569312907,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2023-12-01,Post_COVID,logit,86.0,88.85555773254495,29.34133398946329,99.35188862784321,-2.855557732544952,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-01-01,Post_COVID,raw,90.0,108.68529854499596,70.18134579454608,147.18925129544584,-18.68529854499596,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-01-01,Post_COVID,capped,90.0,100.0,70.18134579454608,100.0,-10.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-01-01,Post_COVID,logit,90.0,94.77390942131522,46.33501581452149,99.73904755476198,-4.773909421315224,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-02-01,Post_COVID,raw,90.0,108.30058926943569,68.94369946604192,147.65747907282946,-18.30058926943569,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-02-01,Post_COVID,capped,90.0,100.0,68.94369946604192,100.0,-10.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-02-01,Post_COVID,logit,90.0,94.3999763867643,42.74945021976258,99.73881741020881,-4.399976386764294,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-03-01,Post_COVID,raw,91.0,107.98778966514034,67.73506497004797,148.2405143602327,-16.98778966514034,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-03-01,Post_COVID,capped,91.0,100.0,67.73506497004797,100.0,-9.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-03-01,Post_COVID,logit,91.0,94.1322766053473,39.70326787918095,99.74570887386824,-3.1322766053473003,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-04-01,Post_COVID,raw,96.0,104.24169831711968,63.157983183064786,145.3254134511746,-8.241698317119685,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-04-01,Post_COVID,capped,96.0,100.0,63.157983183064786,100.0,-4.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-04-01,Post_COVID,logit,96.0,91.51468898621667,29.216598681628287,99.64730927469776,4.485311013783331,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-05-01,Post_COVID,raw,80.0,102.30558726042845,60.37384116486494,144.23733335599195,-22.305587260428453,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-05-01,Post_COVID,capped,80.0,100.0,60.37384116486494,100.0,-20.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-05-01,Post_COVID,logit,80.0,90.53010751173656,25.39856467153174,99.62976162312385,-10.53010751173656,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-06-01,Post_COVID,raw,79.0,97.70925413270659,54.97120894622906,140.4472993191841,-18.70925413270659,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-06-01,Post_COVID,capped,79.0,97.70925413270659,54.97120894622906,100.0,-18.70925413270659,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-06-01,Post_COVID,logit,79.0,87.49983295234625,18.89411837119818,99.52772116936043,-8.499832952346253,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-07-01,Post_COVID,raw,80.0,97.42381244417068,53.87593005746668,140.97169483087467,-17.42381244417068,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-07-01,Post_COVID,capped,80.0,97.42381244417068,53.87593005746668,100.0,-17.42381244417068,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-07-01,Post_COVID,logit,80.0,87.38939866204073,17.71886726644041,99.55448797780386,-7.389398662040733,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-08-01,Post_COVID,raw,84.0,100.30576400697056,55.97657044086596,144.63495757307516,-16.305764006970563,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-08-01,Post_COVID,capped,84.0,100.0,55.97657044086596,100.0,-16.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-08-01,Post_COVID,logit,84.0,89.09686456299055,19.21238833355066,99.64605084292879,-5.096864562990547,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-09-01,Post_COVID,raw,89.0,107.86404874427075,62.756874768566135,152.97122271997534,-18.864048744270747,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-09-01,Post_COVID,capped,89.0,100.0,62.756874768566135,100.0,-11.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-09-01,Post_COVID,logit,89.0,93.6051920705913,28.51509707712741,99.81511172591499,-4.6051920705913005,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-10-01,Post_COVID,raw,91.0,110.22022354976035,64.35585630705413,156.08459079246657,-19.220223549760348,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-10-01,Post_COVID,capped,91.0,100.0,64.35585630705413,100.0,-9.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-10-01,Post_COVID,logit,91.0,95.16258956638605,33.47044841254591,99.8711142796265,-4.162589566386046,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-11-01,Post_COVID,raw,88.0,111.37348262269256,64.75857250550168,157.98839273988347,-23.373482622692563,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-11-01,Post_COVID,capped,88.0,100.0,64.75857250550168,100.0,-12.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-11-01,Post_COVID,logit,88.0,94.98007600496724,31.235721482097425,99.87422105994429,-6.980076004967245,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-12-01,Post_COVID,raw,80.0,102.96504774507152,55.61569701809066,150.31439847205237,-22.965047745071516,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-12-01,Post_COVID,capped,80.0,100.0,55.61569701809066,100.0,-20.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2024-12-01,Post_COVID,logit,80.0,90.34907187777553,17.447924221529384,99.76035939577717,-10.349071877775529,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-01-01,Post_COVID,raw,89.0,113.40108618102848,64.96734667900414,161.83482568305283,-24.401086181028475,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-01-01,Post_COVID,capped,89.0,100.0,64.96734667900414,100.0,-11.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-01-01,Post_COVID,logit,89.0,95.5174412743091,30.473947555843008,99.90451720128364,-6.517441274309107,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-02-01,Post_COVID,raw,85.0,113.03719807457493,63.69714467045011,162.37725147869975,-28.03719807457493,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-02-01,Post_COVID,capped,85.0,100.0,63.69714467045011,100.0,-15.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-02-01,Post_COVID,logit,85.0,95.19725403401249,27.40093510484365,99.9049852776081,-10.197254034012488,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-03-01,Post_COVID,raw,95.0,112.74521985960878,62.458950285632866,163.03148943358468,-17.74521985960878,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-03-01,Post_COVID,capped,95.0,100.0,62.458950285632866,100.0,-5.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-03-01,Post_COVID,logit,95.0,94.96902621997889,24.896080028616087,99.90802025497823,0.03097378002111384,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-04-01,Post_COVID,raw,82.0,109.01994973435346,57.84686874021824,160.19303072848868,-27.01994973435346,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-04-01,Post_COVID,capped,82.0,100.0,57.84686874021824,100.0,-18.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-04-01,Post_COVID,logit,82.0,92.70049918928795,17.139535360488523,99.87286863841219,-10.700499189287953,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-05-01,Post_COVID,raw,79.0,107.10466002640706,55.02878183674094,159.1805382160732,-28.10466002640706,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-05-01,Post_COVID,capped,79.0,100.0,55.02878183674094,100.0,-21.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-05-01,Post_COVID,logit,79.0,91.84655545200422,14.519785493383946,99.86727871100719,-12.846555452004225,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-06-01,Post_COVID,raw,77.0,102.52914815214622,49.58903123260678,155.46926507168567,-25.52914815214622,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-06-01,Post_COVID,capped,77.0,100.0,49.58903123260678,100.0,-23.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-06-01,Post_COVID,logit,77.0,89.19403093952923,10.36821403778634,99.83145803851637,-12.194030939529227,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-07-01,Post_COVID,raw,75.0,102.26452778913867,48.456834044179054,156.07222153409828,-27.26452778913867,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-07-01,Post_COVID,capped,75.0,100.0,48.456834044179054,100.0,-25.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-07-01,Post_COVID,logit,75.0,89.1036040640015,9.619292470926508,99.84204626836627,-14.103604064001502,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-08-01,Post_COVID,raw,75.0,105.16730062295925,50.51863572595466,159.81596551996384,-30.167300622959246,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-08-01,Post_COVID,capped,75.0,100.0,50.51863572595466,100.0,-25.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-08-01,Post_COVID,logit,75.0,90.60999469925083,10.471535075206745,99.87550929321357,-15.609994699250834,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-09-01,Post_COVID,raw,79.0,112.74640667250664,57.25996146266822,168.23285188234505,-33.74640667250664,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-09-01,Post_COVID,capped,79.0,100.0,57.25996146266822,100.0,-21.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-09-01,Post_COVID,logit,79.0,94.53479931160969,16.334758944801045,99.93576316517833,-15.534799311609689,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-10-01,Post_COVID,raw,75.0,115.12340275906203,58.81876645591978,171.42803906220428,-40.12340275906203,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-10-01,Post_COVID,capped,75.0,100.0,58.81876645591978,100.0,-25.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-10-01,Post_COVID,logit,75.0,95.87862193951499,19.6795681970712,99.95572471229276,-20.878621939514986,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-11-01,Post_COVID,raw,86.0,116.2974831366439,59.18106496774748,173.41390130554032,-30.297483136643905,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-11-01,Post_COVID,capped,86.0,100.0,59.18106496774748,100.0,-14.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-11-01,Post_COVID,logit,86.0,95.72481545537212,18.04102514781073,99.9570907368348,-9.724815455372124,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-12-01,Post_COVID,raw,80.0,107.90986954583501,49.99700974555062,165.8227293461194,-27.909869545835008,0,0,1,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-12-01,Post_COVID,capped,80.0,100.0,49.99700974555062,100.0,-20.0,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Canada,2025-12-01,Post_COVID,logit,80.0,91.72623163223422,9.247800147478378,99.91813193101285,-11.726231632234217,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-01-01,COVID_period,raw,82.0,83.27098517322479,75.37507707449423,91.16689327195535,-1.270985173224787,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-01-01,COVID_period,capped,82.0,83.27098517322479,75.37507707449423,91.16689327195535,-1.270985173224787,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-01-01,COVID_period,logit,82.0,86.40816835577098,54.051362909435184,97.17234503307517,-4.408168355770982,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-02-01,COVID_period,raw,85.0,82.68559924816233,73.53494767180625,91.83625082451842,2.314400751837667,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-02-01,COVID_period,capped,85.0,82.68559924816233,73.53494767180625,91.83625082451842,2.314400751837667,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-02-01,COVID_period,logit,85.0,92.32460942574342,68.04902555999996,98.55001983275591,-7.324609425743418,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-03-01,COVID_period,raw,78.0,81.55341445376784,71.14160462165235,91.96522428588334,-3.553414453767843,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-03-01,COVID_period,capped,78.0,81.55341445376784,71.14160462165235,91.96522428588334,-3.553414453767843,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-03-01,COVID_period,logit,78.0,87.2101638031074,53.97847223311379,97.54006927642692,-9.210163803107406,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-04-01,COVID_period,raw,80.0,85.48025379412138,73.99285492158741,96.96765266665535,-5.480253794121381,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-04-01,COVID_period,capped,80.0,85.48025379412138,73.99285492158741,96.96765266665535,-5.480253794121381,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-04-01,COVID_period,logit,80.0,89.10295179468979,57.868242597579886,97.98770483309487,-9.102951794689787,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-05-01,COVID_period,raw,75.0,82.23969977975311,69.75438542393485,94.72501413557137,-7.23969977975311,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-05-01,COVID_period,capped,75.0,82.23969977975311,69.75438542393485,94.72501413557137,-7.23969977975311,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-05-01,COVID_period,logit,75.0,87.19821592567006,52.841236611066066,97.6424962159881,-12.198215925670056,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-06-01,COVID_period,raw,79.0,79.94015957578782,66.53554125812889,93.34477789344675,-0.940159575787817,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-06-01,COVID_period,capped,79.0,79.94015957578782,66.53554125812889,93.34477789344675,-0.940159575787817,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-06-01,COVID_period,logit,79.0,85.06472078789224,47.888351833346235,97.24583898832137,-6.064720787892242,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-07-01,COVID_period,raw,81.0,75.98714417469819,61.720929532404725,90.25335881699165,5.012855825301813,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-07-01,COVID_period,capped,81.0,75.98714417469819,61.720929532404725,90.25335881699165,5.012855825301813,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-07-01,COVID_period,logit,81.0,84.57546147087346,46.47952367771372,97.19320782093858,-3.5754614708734636,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-08-01,COVID_period,raw,81.0,79.60309925940268,64.52488303658455,94.68131548222081,1.3969007405973173,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-08-01,COVID_period,capped,81.0,79.60309925940268,64.52488303658455,94.68131548222081,1.3969007405973173,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-08-01,COVID_period,logit,81.0,85.79925674466301,48.449107982108565,97.49070959744344,-4.799256744663012,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-09-01,COVID_period,raw,89.0,83.6926178828665,67.84380872739742,99.54142703833558,5.3073821171335,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-09-01,COVID_period,capped,89.0,83.6926178828665,67.84380872739742,99.54142703833558,5.3073821171335,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-09-01,COVID_period,logit,89.0,88.20540974109078,53.33371225426973,97.99810324624855,0.7945902589092242,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-10-01,COVID_period,raw,78.0,86.65726221594788,70.07367289111218,103.24085154078358,-8.657262215947881,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-10-01,COVID_period,capped,78.0,86.65726221594788,70.07367289111218,100.0,-8.657262215947881,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-10-01,COVID_period,logit,78.0,90.29147490520964,58.275405099813646,98.41159792514082,-12.29147490520964,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-11-01,COVID_period,raw,82.0,86.49194521450082,69.20476491580922,103.77912551319241,-4.4919452145008165,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-11-01,COVID_period,capped,82.0,86.49194521450082,69.20476491580922,100.0,-4.4919452145008165,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-11-01,COVID_period,logit,82.0,89.71614387449264,56.28838442457018,98.33687446284692,-7.716143874492644,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-12-01,COVID_period,raw,81.0,84.01401397302115,66.05078458333135,101.97724336271095,-3.01401397302115,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-12-01,COVID_period,capped,81.0,84.01401397302115,66.05078458333135,100.0,-3.01401397302115,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2020-12-01,COVID_period,logit,81.0,88.4075584869228,52.53105462164771,98.13348780151934,-7.407558486922795,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-01-01,COVID_period,raw,89.0,88.49816322906442,69.36185692388915,107.63446953423968,0.5018367709355829,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-01-01,COVID_period,capped,89.0,88.49816322906442,69.36185692388915,100.0,0.5018367709355829,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-01-01,COVID_period,logit,89.0,90.95488235669123,58.42449042271062,98.63002116710075,-1.954882356691229,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-02-01,COVID_period,raw,92.0,87.94422929533913,67.92302337643383,107.96543521424442,4.055770704660873,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-02-01,COVID_period,capped,92.0,87.94422929533913,67.92302337643383,100.0,4.055770704660873,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-02-01,COVID_period,logit,92.0,94.88622720491591,71.76618490949053,99.26785285461389,-2.8862272049159117,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-03-01,COVID_period,raw,88.0,86.84739796049995,65.95768286140628,107.73711305959361,1.152602039500053,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-03-01,COVID_period,capped,88.0,86.84739796049995,65.95768286140628,100.0,1.152602039500053,1,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-03-01,COVID_period,logit,88.0,91.22708439151555,58.28552430502447,98.72505331297782,-3.2270843915155467,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-04-01,COVID_period,raw,87.0,90.80829944603468,69.09178782658658,112.52481106548278,-3.808299446034681,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
Ireland,2021-04-01,COVID_period,capped,87.0,90.80829944603468,69.09178782658658,100.0,-3.808299446034681,0,0,0,"(1, 1, 2)","(0, 1, 1, 12)"
